,2019-11-01,2019-11-04,2019-11-05,2019-11-06,2019-11-07,2019-11-08,2019-11-11,2019-11-12,2019-11-13,2019-11-14,2019-11-15,2019-11-18,2019-11-19,2019-11-20,2019-11-21,2019-11-22,2019-11-25,2019-11-26,2019-11-27,2019-12-02,2019-12-03,2019-12-04,2019-12-05,2019-12-06,2019-12-09,2019-12-10,2019-12-11,2019-12-12,2019-12-13,2019-12-16,2019-12-17,2019-12-18,2019-12-19,2019-12-20,2019-12-23,2019-12-26,2019-12-27,2019-12-30,2019-12-31,2020-01-02,2020-01-03,2020-01-06,2020-01-07,2020-01-08,2020-01-09,2020-01-10,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-17,2020-02-19,2020-02-20,2020-02-21,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-16,2020-03-17,2020-03-18,2020-03-23,2020-03-24,2020-03-26,2020-03-30,2020-03-31,2020-04-01,2020-04-03,2020-04-07,2020-04-08,2020-04-09,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-20,2020-04-22,2020-04-24,2020-04-27,2020-04-30,2020-05-04,2020-05-07,2020-05-08,2020-05-11,2020-05-12,2020-05-13,2020-05-15,2020-05-19,2020-05-20,2020-05-22,2020-05-26,2020-05-28,2020-05-29
622,11.679724692447579,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,13.284870877250285,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,4.145952104102015,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,23.46957511153467,9.087882859912588,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,9.458483488340525,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,0.0,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
623,11.679724692447579,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,13.284870877250285,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,4.145952104102015,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,9.087882859912588,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,9.458483488340525,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,0.0,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
624,11.679724692447579,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,13.284870877250285,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,4.145952104102015,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,9.087882859912588,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,9.458483488340525,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,0.0,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
625,14.858851357049623,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,13.284870877250285,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,4.145952104102015,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,9.087882859912588,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,9.458483488340525,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,0.0,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
626,14.858851357049623,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,13.284870877250285,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,4.145952104102015,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,9.087882859912588,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,11.92442408239993,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,4.5436614367663255,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
627,14.858851357049623,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,10.320489606347277,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,4.145952104102015,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,6.1326883206634415,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,11.92442408239993,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,4.5436614367663255,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
628,14.858851357049623,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,10.320489606347277,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,1.1630372492836676,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,6.1326883206634415,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,11.92442408239993,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,4.5436614367663255,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
629,14.858851357049623,7.457530489973149,7.347330428590425,14.08459389346795,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,10.320489606347277,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,1.1630372492836676,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,6.1326883206634415,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,11.92442408239993,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,4.5436614367663255,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
630,14.858851357049623,7.457530489973149,7.347330428590425,7.508356269705573,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,10.320489606347277,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,15.658511605200875,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,1.1630372492836676,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,6.1326883206634415,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,11.92442408239993,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,4.5436614367663255,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
631,14.858851357049623,7.457530489973149,7.347330428590425,7.508356269705573,12.821106959056827,18.96458324882365,6.322448173741362,15.517395432563362,6.028052266231114,6.459009040577476,6.328581979320531,13.333227781602467,13.621249331789564,10.320489606347277,6.502480070859168,14.440215337029363,15.006416338175235,4.516681179251151,0.0,14.016945826156693,6.166664492139082,2.3149544863459037,22.341930512201753,13.387877788468757,20.92776780598214,13.249895418777658,7.092213729638667,6.787944122221737,23.64427495448499,12.682396821124351,4.678418882220807,9.26778867644743,6.411226415094339,2.980112359550562,0.0,2.9421867199201195,6.5051896921975665,11.542720802037355,4.420585397233837,12.987352204019063,6.437893682299167,26.75443566354817,4.5449771612248355,6.88424939876978,9.446398777192206,1.1630372492836676,6.2270812437311935,10.571180435752112,16.13679474090579,6.268337575876248,20.54814178264164,6.1326883206634415,12.480019002267031,7.188324278785366,13.585619468971117,27.55595847118547,11.92442408239993,0.0,0.47392506914759863,12.34846906182351,12.441651086411147,4.7806757728253055,0.0,5.250566037735848,0.0,26.65969515694765,0.0,4.5436614367663255,0.9806502775574941,6.32232123260612,0.8401532689390916,0.0,4.6674626865671645,11.918040916827387,0.0,8.414939287026863,7.0744103578520665,0.0,8.160848408808565,11.46937213422641,12.905995642157638,0.7394076047965563,7.238528282378264,6.134879886952426,18.903371430394973,2.815189873417721,0.0,8.99024256263054,4.589517186568647,0.0,5.73039326378934,6.282010902483345,4.489235569422777,0.0,0.0,4.4758271701051,4.6597635345364035,4.65921426923964,4.648983984300816,4.648636178585968,4.751077600587176,4.654804814366681,4.66723259762309,4.526857811585723,0.0,0.0,4.660395242779218,4.116495555482665,4.42871809914931,4.07951990855401,4.093773251204489,4.235964016212475,3.8576135088858714,4.5985875706214685,0.0,0.0,4.27201132762457,0.0,4.582283744597035,4.374889020937467,4.689131805759932,10.043297410633524,4.001135301188727,10.59566641208394,4.551983143282102
